Fecha,Cantidad,tend,ciclo
2015-06-24,73,70.58187119781402,2.4181288021859757
2015-06-25,68,70.71569101139158,-2.715691011391584
2015-06-26,77,70.88128624040688,6.1187137595931205
2015-06-27,76,71.0784166526626,4.921583347337403
2015-06-28,51,71.31066621206116,-20.310666212061165
2015-06-29,32,71.58469487209709,-39.58469487209709
2015-06-30,78,71.89446841988233,6.10553158011767
2015-07-01,90,72.20921220823377,17.790787791766235
2015-07-02,74,72.50196754720577,1.4980324527942344
2015-07-03,81,72.75689498922257,8.243105010777427
2015-07-04,88,72.9590913569915,15.040908643008507
2015-07-05,104,73.09880541385155,30.90119458614845
2015-07-06,50,73.17568649104365,-23.17568649104365
2015-07-07,81,73.2086971664251,7.791302833574903
2015-07-08,48,73.20231521379625,-25.202315213796254
2015-07-09,72,73.1658879712285,-1.1658879712285
2015-07-10,77,73.09301132978459,3.906988670215412
2015-07-11,73,72.97655250054527,0.02344749945473268
2015-07-12,84,72.81182056251019,11.188179437489808
2015-07-13,66,72.59413924936615,-6.594139249366151
2015-07-14,85,72.32582490694834,12.674175093051659
2015-07-15,83,72.00507254406108,10.994927455938921
2015-07-16,94,71.63799852894184,22.362001471058164
2015-07-17,69,71.2375910594881,-2.2375910594880963
2015-07-18,68,70.83081458451677,-2.830814584516773
2015-07-19,46,70.44323505843263,-24.443235058432634
2015-07-20,45,70.09864917652513,-25.09864917652513
2015-07-21,82,69.80557661217215,12.194423387827854
2015-07-22,69,69.55685038301623,-0.5568503830162257
2015-07-23,74,69.35292502131728,4.647074978682724
2015-07-24,81,69.19390702784582,11.806092972154175
2015-07-25,63,69.08280732523409,-6.082807325234086
2015-07-26,38,69.03001564422189,-31.03001564422189
2015-07-27,74,69.04211996097075,4.957880039029249
2015-07-28,70,69.1063144918646,0.8936855081354054
2015-07-29,63,69.21289212831174,-6.212892128311736
2015-07-30,71,69.3527043151631,1.6472956848369051
2015-07-31,75,69.51271943968938,5.487280560310623
2015-08-01,75,69.68093544896432,5.31906455103568
2015-08-02,53,69.84877984041188,-16.84877984041188
2015-08-03,58,70.01100452680038,-12.011004526800377
2015-08-04,114,70.15183093349785,43.84816906650215
2015-08-05,101,70.24797360804311,30.75202639195689
2015-08-06,46,70.30355220364154,-24.303552203641544
2015-08-07,95,70.34190638999347,24.65809361000653
2015-08-08,59,70.37118611667196,-11.371186116671964
2015-08-09,68,70.41495264175637,-2.414952641756372
2015-08-10,67,70.48966023200313,-3.489660232003132
2015-08-11,50,70.61025380876754,-20.61025380876754
2015-08-12,40,70.78949725575995,-30.789497255759954
2015-08-13,77,71.02727304806024,5.972726951939762
2015-08-14,102,71.30422022496343,30.69577977503657
2015-08-15,66,71.60471078010957,-5.604710780109571
2015-08-16,57,71.93230156949808,-14.93230156949808
2015-08-17,44,72.28704650489078,-28.28704650489078
2015-08-18,89,72.65966680956853,16.340333190431465
2015-08-19,96,73.02320430274666,22.976795697253337
2015-08-20,86,73.3609135118845,12.639086488115495
2015-08-21,77,73.67040946175213,3.3295905382478708
2015-08-22,76,73.95720660617471,2.042793393825292
2015-08-23,41,74.2289003930638,-33.228900393063796
2015-08-24,68,74.49436301620207,-6.4943630162020725
2015-08-25,85,74.74169860662656,10.258301393373443
2015-08-26,76,74.95495231848913,1.0450476815108658
2015-08-27,80,75.12458074431264,4.875419255687362
2015-08-28,87,75.24169363142084,11.758306368579156
2015-08-29,64,75.30044786417237,-11.30044786417237
2015-08-30,61,75.3023492684061,-14.302349268406104
2015-08-31,56,75.24184089004589,-19.241840890045893
2015-09-01,103,75.10442680672284,27.89557319327716
2015-09-02,103,74.86358494551176,28.13641505448824
2015-09-03,79,74.51022796673325,4.489772033266746
2015-09-04,104,74.05285379011698,29.947146209883016
2015-09-05,57,73.50276644291336,-16.502766442913355
2015-09-06,93,72.88998691875395,20.110013081246052
2015-09-07,71,72.23422198224358,-1.2342219822435823
2015-09-08,37,71.5677471561628,-34.567747156162795
2015-09-09,65,70.92206657455324,-5.9220665745532415
2015-09-10,67,70.30707952948397,-3.307079529483971
2015-09-11,79,69.72898402141497,9.271015978585027
2015-09-12,101,69.19191112610031,31.808088873899692
2015-09-13,43,68.70578630428062,-25.705786304280622
2015-09-14,49,68.30041507224269,-19.300415072242686
2015-09-15,65,67.98953682983313,-2.9895368298331277
2015-09-16,63,67.77482821747846,-4.774828217478458
2015-09-17,76,67.65609741508652,8.34390258491348
2015-09-18,83,67.63016833492927,15.369831665070734
2015-09-19,62,67.69907982839419,-5.69907982839419
2015-09-20,45,67.87447689165944,-22.87447689165944
2015-09-21,63,68.16444259601046,-5.16444259601046
2015-09-22,74,68.5627634646754,5.437236535324601
2015-09-23,69,69.05999824425989,-0.0599982442598872
2015-09-24,61,69.65010395420416,-8.650103954204155
2015-09-25,65,70.32700011504573,-5.327000115045735
2015-09-26,58,71.07919993235073,-13.079199932350733
2015-09-27,46,71.89188723661339,-25.891887236613385
2015-09-28,73,72.74207135837014,0.25792864162986007
2015-09-29,73,73.5905791986346,-0.5905791986346003
2015-09-30,67,74.39839886382137,-7.39839886382137
2015-10-01,103,75.12614934834593,27.873850651654067
2015-10-02,117,75.72982564733385,41.270174352666146
2015-10-03,90,76.18284391256799,13.81715608743201
2015-10-04,101,76.48441415480158,24.515585845198416
2015-10-05,63,76.6423821073425,-13.642382107342499
2015-10-06,81,76.67991574465186,4.320084255348135
2015-10-07,83,76.61165655237382,6.388343447626184
2015-10-08,69,76.45494606881208,-7.454946068812077
2015-10-09,73,76.23111854692519,-3.231118546925188
2015-10-10,66,75.95684889837862,-9.956848898378624
2015-10-11,80,75.64679258574604,4.3532074142539585
2015-10-12,86,75.3093820410396,10.690617958960402
2015-10-13,65,74.95577045090533,-9.955770450905334
2015-10-14,85,74.60379263821362,10.39620736178638
2015-10-15,80,74.26506106930304,5.734938930696956
2015-10-16,56,73.9576858401133,-17.9576858401133
2015-10-17,58,73.70336138341568,-15.703361383415682
2015-10-18,43,73.51255857833144,-30.512558578331436
2015-10-19,69,73.38593370311722,-4.385933703117217
2015-10-20,88,73.30507268691818,14.69492731308182
2015-10-21,82,73.24882025031505,8.751179749684951
2015-10-22,86,73.20520544345919,12.794794556540808
2015-10-23,92,73.16772680384554,18.83227319615446
2015-10-24,63,73.13787961556689,-10.137879615566888
2015-10-25,38,73.12892933346362,-35.12892933346362
2015-10-26,88,73.1478052376164,14.852194762383604
2015-10-27,71,73.17948102727246,-2.179481027272459
2015-10-28,80,73.21821302340553,6.781786976594475
2015-10-29,72,73.25689537134727,-1.2568953713472695
2015-10-30,85,73.29266083328972,11.707339166710284
2015-10-31,52,73.32185661181782,-21.32185661181782
2015-11-01,67,73.34814699649573,-6.3481469964957284
2015-11-02,102,73.36187011650523,28.63812988349477
2015-11-03,98,73.3493965091553,24.650603490844702
2015-11-04,61,73.31499554293207,-12.314995542932067
2015-11-05,58,73.27834321350348,-15.278343213503476
2015-11-06,71,73.25141864432311,-2.2514186443231097
2015-11-07,67,73.23665199433614,-6.2366519943361425
2015-11-08,82,73.23506628583505,8.764933714164954
2015-11-09,59,73.2437866336158,-14.243786633615798
2015-11-10,53,73.26541623604577,-20.265416236045766
2015-11-11,84,73.29365592484623,10.706344075153766
2015-11-12,103,73.30954064659102,29.690459353408983
2015-11-13,87,73.3007968129009,13.699203187099101
2015-11-14,79,73.27370737249251,5.72629262750749
2015-11-15,52,73.24311727607446,-21.243117276074457
2015-11-16,34,73.22745040724755,-39.227450407247545
2015-11-17,80,73.23185370131509,6.768146298684911
2015-11-18,96,73.2369569370758,22.763043062924197
2015-11-19,79,73.22761998476503,5.7723800152349725
2015-11-20,80,73.20292961653246,6.797070383467542
2015-11-21,81,73.16558034203729,7.834419657962712
2015-11-22,40,73.12251483992841,-33.122514839928414
2015-11-23,72,73.08557230114094,-1.0855723011409424
2015-11-24,82,73.04589034483512,8.954109655164885
2015-11-25,72,72.9939281074829,-0.9939281074829012
2015-11-26,82,72.92574104409076,9.074258955909244
2015-11-27,69,72.836763404598,-3.8367634045980026
2015-11-28,68,72.72810085079144,-4.728100850791435
2015-11-29,55,72.59846106732999,-17.598461067329993
2015-11-30,83,72.44359667584092,10.556403324159078
2015-12-01,48,72.24826125978433,-24.24826125978433
2015-12-02,109,72.00380615469795,36.996193845302045
2015-12-03,96,71.68642753283214,24.31357246716786
2015-12-04,55,71.29544418759056,-16.29544418759056
2015-12-05,77,70.84537089516886,6.154629104831145
2015-12-06,84,70.34053777914538,13.659462220854621
2015-12-07,53,69.78912160628899,-16.789121606288987
2015-12-08,77,69.20783630725657,7.792163692743429
2015-12-09,61,68.6029026117011,-7.602902611701097
2015-12-10,33,67.98541135158347,-34.985411351583465
2015-12-11,93,67.36170154473226,25.638298455267744
2015-12-12,72,66.71624632688125,5.283753673118753
2015-12-13,36,66.04954277029879,-30.049542770298785
2015-12-14,68,65.36539029329886,2.6346097067011414
2015-12-15,89,64.64880734996399,24.351192650036012
2015-12-16,80,63.88645902544346,16.113540974556543
2015-12-17,84,63.08022990029282,20.91977009970718
2015-12-18,97,62.24207551817678,34.75792448182322
2015-12-19,75,61.3970262790723,13.6029737209277
2015-12-20,47,60.59183628575748,-13.59183628575748
2015-12-21,70,59.88176149958601,10.118238500413987
2015-12-22,65,59.31356298423293,5.686437015767069
2015-12-23,68,58.94032570243601,9.059674297563987
2015-12-24,36,58.818688640067876,-22.818688640067876
2015-12-25,16,59.01095307943713,-43.01095307943713
2015-12-26,38,59.56515862245239,-21.565158622452387
2015-12-27,45,60.50246302534759,-15.502463025347588
2015-12-28,69,61.83054582021762,7.169454179782377
2015-12-29,56,63.54739749976649,-7.54739749976649
2015-12-30,58,65.65548946556055,-7.655489465560549
2015-12-31,25,68.15257599572875,-43.15257599572875
2016-01-01,38,71.03162668748409,-33.03162668748409
2016-01-02,43,74.25864077804219,-31.258640778042192
2016-01-03,64,77.77897273793903,-13.778972737939029
2016-01-04,92,81.5184403872243,10.481559612775698
2016-01-05,95,85.39424968798652,9.605750312013484
2016-01-06,128,89.3301575770721,38.6698424229279
2016-01-07,134,93.25592458527248,40.74407541472752
2016-01-08,114,97.1254798948934,16.874520105106598
2016-01-09,99,100.91821773537494,-1.9182177353749381
2016-01-10,76,104.62407891122274,-28.62407891122274
2016-01-11,72,108.23180534085792,-36.23180534085792
2016-01-12,137,111.71224889338211,25.28775110661789
2016-01-13,118,115.01361655955895,2.9863834404410454
2016-01-14,138,118.09992017459369,19.90007982540631
2016-01-15,165,120.93703806334187,44.06296193665813
2016-01-16,121,123.5032861005499,-2.5032861005499
2016-01-17,101,125.80451951217455,-24.80451951217455
2016-01-18,131,127.84502897035978,3.1549710296402225
2016-01-19,146,129.61360232255444,16.386397677445558
2016-01-20,160,131.10099927310102,28.899000726898976
2016-01-21,181,132.30822102489037,48.69177897510963
2016-01-22,118,133.25433065626768,-15.254330656267683
2016-01-23,135,133.9888236074376,1.0111763925623904
2016-01-24,63,134.55166136194458,-71.55166136194458
2016-01-25,155,134.98343738857838,20.01656261142162
2016-01-26,151,135.28002536777757,15.719974632222431
2016-01-27,112,135.4498093316128,-23.449809331612812
2016-01-28,161,135.51099829629987,25.489001703700126
2016-01-29,161,135.46714514722217,25.53285485277783
2016-01-30,146,135.3377333958279,10.662266604172089
2016-01-31,77,135.15820458784827,-58.158204587848275
2016-02-01,137,134.97066418564205,2.0293358143579496
2016-02-02,155,134.78086877370052,20.21913122629948
2016-02-03,156,134.59584327139888,21.404156728601123
2016-02-04,130,134.43524955512873,-4.435249555128735
2016-02-05,137,134.332127099237,2.667872900763001
2016-02-06,124,134.31674334709874,-10.316743347098736
2016-02-07,86,134.4210331626519,-48.421033162651895
2016-02-08,114,134.6704834452426,-20.67048344524261
2016-02-09,99,135.0603179484904,-36.06031794849039
2016-02-10,103,135.57284137386142,-32.57284137386142
2016-02-11,175,136.16782072410402,38.83217927589598
2016-02-12,192,136.78466497610776,55.21533502389224
2016-02-13,134,137.38705321880963,-3.3870532188096263
2016-02-14,84,137.97317412553656,-53.97317412553656
2016-02-15,139,138.5390994613537,0.46090053864631386
2016-02-16,167,139.04716775749773,27.952832242502268
2016-02-17,160,139.46000560804202,20.539994391957975
2016-02-18,167,139.7577101272114,27.242289872788604
2016-02-19,161,139.93321592572562,21.06678407427438
2016-02-20,131,139.99648404547492,-8.996484045474915
2016-02-21,76,139.97064226839592,-63.97064226839592
2016-02-22,149,139.8731955738968,9.126804426103206
2016-02-23,169,139.68166728996795,29.318332710032053
2016-02-24,143,139.37928499736597,3.6207150026340287
2016-02-25,145,138.96760023479126,6.032399765208737
2016-02-26,160,138.4504274878209,21.54957251217911
2016-02-27,129,137.83535149188526,-8.835351491885262
2016-02-28,91,137.1434254652349,-46.14342546523491
2016-02-29,128,136.39018053143792,-8.39018053143792
2016-03-01,160,135.56230817314653,24.437691826853467
2016-03-02,125,134.64125601018094,-9.641256010180939
2016-03-03,159,133.62374521975318,25.376254780246825
2016-03-04,137,132.500471194069,4.499528805930993
2016-03-05,110,131.27798948457183,-21.277989484571833
2016-03-06,91,129.96566784820868,-38.96566784820868
2016-03-07,139,128.55957529849877,10.440424701501229
2016-03-08,142,127.0314273065562,14.968572693443804
2016-03-09,161,125.35946460893362,35.64053539106638
2016-03-10,150,123.53128330011708,26.46871669988292
2016-03-11,109,121.55675480921205,-12.556754809212052
2016-03-12,124,119.46229351326133,4.537706486738671
2016-03-13,84,117.26646581755202,-33.26646581755202
2016-03-14,126,114.99067419392539,11.009325806074614
2016-03-15,150,112.6355295730867,37.3644704269133
2016-03-16,121,110.2085237143701,10.791476285629898
2016-03-17,142,107.74050117112662,34.259498828873376
2016-03-18,115,105.26905116938573,9.730948830614267
2016-03-19,88,102.853175121945,-14.853175121945
2016-03-20,77,100.55795628462108,-23.557956284621085
2016-03-21,65,98.43919467877951,-33.439194678779515
2016-03-22,125,96.53796660310799,28.46203339689201
2016-03-23,91,94.87444885961999,-3.8744488596199886
2016-03-24,53,93.48660702120202,-40.48660702120202
2016-03-25,46,92.40998513020338,-46.40998513020338
2016-03-26,75,91.6548230995851,-16.6548230995851
2016-03-27,65,91.20235460160181,-26.20235460160181
2016-03-28,97,91.02340404407092,5.976595955929085
2016-03-29,78,91.07241936318377,-13.07241936318377
2016-03-30,93,91.30758386760417,1.6924161323958344
2016-03-31,88,91.67891060389384,-3.67891060389384
2016-04-01,113,92.13747037869729,20.862529621302713
2016-04-02,105,92.6320346795316,12.3679653204684
2016-04-03,92,93.12441407492719,-1.1244140749271878
2016-04-04,93,93.58414911173973,-0.5841491117397339
2016-04-05,105,93.98007757802804,11.019922421971955
2016-04-06,108,94.28067216865611,13.71932783134389
2016-04-07,130,94.46129303000167,35.53870696999833
2016-04-08,128,94.50587488833705,33.49412511166295
2016-04-09,113,94.42056416179084,18.579435838209164
2016-04-10,50,94.23244109668632,-44.232441096686316
2016-04-11,64,93.98019808674574,-29.980198086745744
2016-04-12,101,93.67488225000594,7.325117749994064
2016-04-13,108,93.30880308069945,14.691196919300552
2016-04-14,121,92.87884827165269,28.121151728347314
2016-04-15,107,92.39108751376659,14.608912486233407
2016-04-16,85,91.86916621777232,-6.869166217772317
2016-04-17,66,91.3458603647049,-25.345860364704905
2016-04-18,91,90.84965270671324,0.15034729328675667
2016-04-19,80,90.39318483321827,-10.393184833218271
2016-04-20,103,89.9891923006993,13.010807699300699
2016-04-21,79,89.64391492511487,-10.64391492511487
2016-04-22,90,89.37172427723557,0.6282757227644282
2016-04-23,88,89.18033948100381,-1.1803394810038128
2016-04-24,46,89.07787233268877,-43.07787233268877
2016-04-25,83,89.07169691638396,-6.0716969163839565
2016-04-26,92,89.14226364597504,2.857736354024965
2016-04-27,86,89.2662281247749,-3.266228124774898
2016-04-28,103,89.42203204131772,13.57796795868228
2016-04-29,113,89.58607569155971,23.413924308440286
2016-04-30,83,89.74324560143127,-6.743245601431269
2016-05-01,77,89.89306199955556,-12.893061999555556
2016-05-02,103,90.03083058605483,12.969169413945167
2016-05-03,103,90.1437988973017,12.856201102698293
2016-05-04,92,90.22732020055248,1.7726797994475163
2016-05-05,110,90.28478288875267,19.715217111247327
2016-05-06,97,90.32068327972245,6.679316720277555
2016-05-07,88,90.35183970197657,-2.351839701976573
2016-05-08,47,90.39924505697998,-43.39924505697998
2016-05-09,64,90.48242234638386,-26.482422346383856
2016-05-10,95,90.59377004367877,4.406229956321226
2016-05-11,107,90.70913510838875,16.29086489161125
2016-05-12,121,90.80711839376053,30.192881606239467
2016-05-13,85,90.87650254359811,-5.876502543598107
2016-05-14,90,90.92494075270928,-0.9249407527092757
2016-05-15,56,90.95641340181209,-34.956413401812085
2016-05-16,94,90.97432278365406,3.0256772163459402
2016-05-17,100,90.9602234326066,9.039776567393403
2016-05-18,106,90.89756093130127,15.102439068698729
2016-05-19,108,90.77543072272424,17.224569277275762
2016-05-20,119,90.59236727427967,28.407632725720333
2016-05-21,86,90.35767040916991,-4.357670409169913
2016-05-22,68,90.09839472105102,-22.098394721051022
2016-05-23,91,89.8388712595733,1.1611287404267046
2016-05-24,98,89.58961957768636,8.410380422313636
2016-05-25,94,89.36188493380254,4.638115066197457
2016-05-26,103,89.17216907409815,13.82783092590185
2016-05-27,96,89.03987256666585,6.960127433334151
2016-05-28,62,88.99303837392695,-26.99303837392695
2016-05-29,40,89.06405953794862,-49.06405953794862
2016-05-30,45,89.26845845181431,-44.26845845181431
2016-05-31,84,89.5910924713962,-5.591092471396195
2016-06-01,112,89.9891511660341,22.010848833965895
2016-06-02,107,90.41632967227325,16.58367032772675
2016-06-03,122,90.84007990718005,31.159920092819945
2016-06-04,104,91.23821858177578,12.761781418224217
2016-06-05,59,91.60803735713966,-32.608037357139665
2016-06-06,60,91.95480400773732,-31.954804007737323
2016-06-07,123,92.26340628468625,30.736593715313745
2016-06-08,124,92.49876018659907,31.50123981340093
2016-06-09,109,92.64499208316053,16.35500791683947
2016-06-10,98,92.70591661893874,5.294083381061256
2016-06-11,96,92.69557031844982,3.3044296815501752
2016-06-12,53,92.631298508323,-39.631298508323
2016-06-13,97,92.53251178373844,4.4674882162615575
2016-06-14,98,92.39385117830858,5.60614882169142
2016-06-15,112,92.21274990578104,19.78725009421896
2016-06-16,88,91.990145022917,-3.9901450229170052
2016-06-17,116,91.73934061778658,24.26065938221342
2016-06-18,77,91.47114693782054,-14.471146937820535
2016-06-19,66,91.21153714256357,-25.21153714256357
2016-06-20,96,90.97743992472425,5.022560075275749
2016-06-21,99,90.77002676629704,8.229973233702964
2016-06-22,86,90.59360824932348,-4.593608249323481
2016-06-23,81,90.45763868911624,-9.457638689116237
2016-06-24,104,90.36870139583206,13.631298604167938
2016-06-25,87,90.32746865544708,-3.3274686554470776
2016-06-26,53,90.34313231556492,-37.343132315564915
2016-06-27,99,90.4228045558796,8.577195444120406
2016-06-28,100,90.5502580983879,9.4497419016121
2016-06-29,88,90.71462641223917,-2.71462641223917
2016-06-30,81,90.91094905527135,-9.910949055271345
2016-07-01,117,91.13256894381465,25.867431056185353
2016-07-02,96,91.3666346510398,4.633365348960197
2016-07-03,67,91.61646189452766,-24.61646189452766
2016-07-04,60,91.88826224520211,-31.888262245202114
2016-07-05,96,92.17286198530303,3.8271380146969705
2016-07-06,103,92.44115723316702,10.558842766832981
2016-07-07,122,92.66643606838986,29.333563931610144
2016-07-08,114,92.82858584729667,21.171414152703335
2016-07-09,126,92.92582740366983,33.07417259633017
2016-07-10,47,92.96961370513714,-45.969613705137135
2016-07-11,82,92.99206907719915,-10.992069077199147
2016-07-12,103,92.9965868367907,10.003413163209302
2016-07-13,110,92.97969025767338,17.020309742326617
2016-07-14,105,92.94415474683585,12.05584525316415
2016-07-15,100,92.9033934048557,7.096606595144294
2016-07-16,92,92.8783542355938,-0.8783542355938039
2016-07-17,55,92.89442062203297,-37.89442062203297
2016-07-18,99,92.97642697575876,6.023573024241244
2016-07-19,96,93.12552369546796,2.8744763045320383
2016-07-20,68,93.34662591299747,-25.346625912997467
2016-07-21,111,93.64644530787449,17.353554692125513
2016-07-22,112,94.01585191843057,17.98414808156943
2016-07-23,93,94.45656175467987,-1.4565617546798677
2016-07-24,47,94.98153091918749,-47.98153091918749
2016-07-25,93,95.6028051634219,-2.6028051634219054
2016-07-26,102,96.30244178202705,5.697558217972954
2016-07-27,101,97.06087131641968,3.9391286835803214
2016-07-28,95,97.86208528190275,-2.8620852819027505
2016-07-29,100,98.69253714920643,1.30746285079357
2016-07-30,85,99.53689158575969,-14.53689158575969
2016-07-31,53,100.38063042327326,-47.38063042327326
2016-08-01,124,101.20014993621682,22.799850063783182
2016-08-02,115,101.94223350504551,13.057766494954492
2016-08-03,124,102.56791441650427,21.432085583495734
2016-08-04,142,103.04638706139743,38.953612938602575
2016-08-05,132,103.36024088401899,28.639759115981008
2016-08-06,97,103.51641133674968,-6.516411336749684
2016-08-07,76,103.53973372141772,-27.53973372141772
2016-08-08,135,103.45097058276576,31.549029417234237
2016-08-09,133,103.2536721319606,29.7463278680394
2016-08-10,110,102.97110672355477,7.028893276445231
2016-08-11,118,102.64513416701828,15.354865832981716
2016-08-12,92,102.32200733011891,-10.322007330118907
2016-08-13,83,102.05757587176997,-19.05757587176997
2016-08-14,62,101.9012381963035,-39.901238196303495
2016-08-15,63,101.89048172313161,-38.890481723131614
2016-08-16,106,102.03785559779385,3.9621444022061496
2016-08-17,100,102.33160241475275,-2.3316024147527514
2016-08-18,111,102.76244110872226,8.237558891277743
2016-08-19,131,103.31963336290706,27.680366637092945
2016-08-20,96,103.99758933481891,-7.997589334818912
2016-08-21,63,104.80801941111784,-41.80801941111784
2016-08-22,85,105.75763548512967,-20.75763548512967
2016-08-23,88,106.82701943804827,-18.827019438048268
2016-08-24,104,107.98377962888931,-3.983779628889309
2016-08-25,141,109.18375752951974,31.81624247048026
2016-08-26,128,110.38030474953845,17.619695250461547
2016-08-27,105,111.54665805008847,-6.5466580500884675
2016-08-28,69,112.66706650184437,-43.667066501844374
2016-08-29,91,113.72168751419937,-22.721687514199374
2016-08-30,114,114.66338657998304,-0.6633865799830403
2016-08-31,141,115.43082813732858,25.569171862671425
2016-09-01,170,115.96226200775664,54.037737992243365
2016-09-02,158,116.21191874520207,41.78808125479793
2016-09-03,148,116.16780248984489,31.832197510155112
2016-09-04,104,115.84403493264946,-11.844034932649464
2016-09-05,122,115.2746328880239,6.725367111976098
2016-09-06,114,114.48621064854346,-0.4862106485434623
2016-09-07,139,113.50958586122836,25.49041413877164
2016-09-08,122,112.37527229144355,9.624727708556449
2016-09-09,138,111.12971521339078,26.87028478660922
2016-09-10,91,109.82537535608974,-18.825375356089737
2016-09-11,69,108.53150737655169,-39.53150737655169
2016-09-12,98,107.30560007219029,-9.305600072190288
2016-09-13,94,106.18043504830888,-12.18043504830888
2016-09-14,88,105.18297791016568,-17.182977910165675
2016-09-15,112,104.3325814911137,7.6674185088863
2016-09-16,103,103.63785926331204,-0.6378592633120377
2016-09-17,91,103.11221683548783,-12.112216835487828
2016-09-18,73,102.76866115432858,-29.768661154328584
2016-09-19,95,102.61262903099959,-7.612629030999585
2016-09-20,88,102.63095186344478,-14.630951863444778
2016-09-21,122,102.80570315646375,19.19429684353625
2016-09-22,98,103.10981206994136,-5.109812069941356
2016-09-23,115,103.52820419928966,11.471795800710339
2016-09-24,92,104.04261150737705,-12.042611507377046
2016-09-25,67,104.64193582944736,-37.64193582944736
2016-09-26,94,105.30755236855234,-11.307552368552336
2016-09-27,132,105.99731011785026,26.00268988214974
2016-09-28,115,106.66199085026908,8.338009149730922
2016-09-29,97,107.26862801991308,-10.26862801991308
2016-09-30,134,107.7894663366051,26.210533663394898
2016-10-01,119,108.19033261765554,10.809667382344458
2016-10-02,78,108.45343526391446,-30.453435263914457
2016-10-03,126,108.56773871834588,17.43226128165412
2016-10-04,125,108.50317402687386,16.496825973126136
2016-10-05,135,108.24056739872353,26.759432601276472
2016-10-06,145,107.77105555935309,37.22894444064691
2016-10-07,147,107.10249987959662,39.89750012040338
2016-10-08,122,106.26602982056357,15.733970179436426
2016-10-09,59,105.31771078093874,-46.31771078093874
2016-10-10,90,104.32344189076898,-14.323441890768976
2016-10-11,108,103.32017371086307,4.679826289136926
2016-10-12,107,102.33590465084812,4.664095349151879
2016-10-13,96,101.40155801178193,-5.40155801178193
2016-10-14,106,100.55097215431553,5.449027845684469
2016-10-15,96,99.81460946534263,-3.8146094653426275
2016-10-16,40,99.22633797416046,-59.22633797416046
2016-10-17,63,98.81764157915046,-35.81764157915046
2016-10-18,101,98.58298771746023,2.4170122825397726
2016-10-19,95,98.49445780025039,-3.4944578002503874
2016-10-20,115,98.52564387135811,16.474356128641887
2016-10-21,122,98.64795393849545,23.352046061504552
2016-10-22,90,98.84309248195491,-8.843092481954912
2016-10-23,78,99.10735901081739,-21.10735901081739
2016-10-24,95,99.43152610136265,-4.43152610136265
2016-10-25,108,99.79317423048869,8.206825769511312
2016-10-26,116,100.16711417128019,15.83288582871981
2016-10-27,108,100.53328596292778,7.466714037072222
2016-10-28,91,100.88152519826497,-9.881525198264967
2016-10-29,106,101.20633416639842,4.79366583360158
2016-10-30,62,101.49603920318593,-39.49603920318593
2016-10-31,98,101.74196268563126,-3.7419626856312647
2016-11-01,102,101.91074196623613,0.0892580337638691
2016-11-02,128,101.96667567082363,26.033324329176367
2016-11-03,135,101.87411821148798,33.12588178851202
2016-11-04,148,101.61369482802908,46.38630517197092
2016-11-05,124,101.1867344363646,22.813265563635397
2016-11-06,85,100.62355739314472,-15.623557393144722
2016-11-07,63,99.9687423459969,-36.9687423459969
2016-11-08,123,99.2571032191779,23.742896780822093
2016-11-09,108,98.50034847297823,9.499651527021769
2016-11-10,100,97.72502587817647,2.274974121823533
2016-11-11,110,96.96362048775552,13.03637951224448
2016-11-12,86,96.25003921352442,-10.250039213524417
2016-11-13,53,95.62633670448734,-42.62633670448734
2016-11-14,59,95.12816133514002,-36.12816133514002
2016-11-15,99,94.76452001953783,4.235479980462173
2016-11-16,108,94.52183957090168,13.478160429098324
2016-11-17,113,94.38919397744026,18.610806022559743
2016-11-18,95,94.36408107763042,0.6359189223695836
2016-11-19,87,94.45563046371308,-7.455630463713078
2016-11-20,66,94.6733691772557,-28.673369177255694
2016-11-21,77,95.02216449078588,-18.022164490785883
2016-11-22,111,95.48896282109547,15.51103717890453
2016-11-23,95,96.0494467321695,-1.0494467321694998
2016-11-24,107,96.6889931862298,10.311006813770206
2016-11-25,110,97.39232324129068,12.607676758709317
2016-11-26,84,98.15060233462512,-14.15060233462512
2016-11-27,60,98.9628757014803,-38.9628757014803
2016-11-28,68,99.81934445064425,-31.81934445064425
2016-11-29,92,100.68585789359156,-8.68585789359156
2016-11-30,105,101.50837825151513,3.4916217484848744
2016-12-01,139,102.22743908442428,36.772560915575724
2016-12-02,141,102.78575621592113,38.214243784078874
2016-12-03,111,103.14902832018007,7.850971679819935
2016-12-04,92,103.30683797374056,-11.306837973740556
2016-12-05,131,103.25367461044192,27.74632538955808
2016-12-06,145,102.97696089038996,42.02303910961004
2016-12-07,129,102.48146092705895,26.518539072941053
2016-12-08,64,101.79820323336668,-37.79820323336668
2016-12-09,96,100.97479040915157,-4.9747904091515665
2016-12-10,99,100.03520117723122,-1.0352011772312153
2016-12-11,76,99.00030501641751,-23.000305016417514
2016-12-12,92,97.8903244047866,-5.890324404786597
2016-12-13,103,96.71110662977934,6.288893370220663
2016-12-14,109,95.46481752608352,13.535182473916478
2016-12-15,122,94.15755348674335,27.842446513256647
2016-12-16,115,92.80387039384922,22.196129606150777
2016-12-17,87,91.43572565856229,-4.435725658562291
2016-12-18,73,90.09894927304757,-17.098949273047566
2016-12-19,77,88.83659890093347,-11.836598900933467
2016-12-20,98,87.68104536255275,10.318954637447249
